index,City,Date,Card Type,Exp Type,Gender,Amount,Year,Month,Day,DayOfWeek,Is_Weekend,City_Code,Card Type_Code,Exp Type_Code,Gender_Code,Customer_ID,AE_Fraud
23167,Lucknow,2015-05-24,Gold,Food,M,157035,2015,5,24,6,1,300,0,2,1,14430,0
21655,Lucknow,2015-05-25,Signature,Food,M,217334,2015,5,25,0,0,300,2,2,1,14430,0
24190,Lucknow,2015-05-25,Platinum,Entertainment,M,246443,2015,5,25,0,0,300,1,1,1,14431,0
22489,Lucknow,2015-05-26,Signature,Bills,F,238976,2015,5,26,1,0,300,2,0,0,14431,0
22648,Lucknow,2015-05-26,Gold,Grocery,M,249011,2015,5,26,1,0,300,0,4,1,14432,0
23197,Lucknow,2015-05-26,Signature,Fuel,M,52278,2015,5,26,1,0,300,2,3,1,14433,0
19744,Ludhiana,2013-10-05,Silver,Food,M,288687,2013,10,5,5,1,301,3,2,1,14434,0
19767,Ludhiana,2013-10-26,Gold,Food,M,149950,2013,10,26,5,1,301,0,2,1,14434,0
15780,Ludhiana,2014-02-06,Gold,Entertainment,F,43349,2014,2,6,3,0,301,0,1,0,14435,0
18721,Ludhiana,2014-06-05,Silver,Grocery,M,109936,2014,6,5,3,0,301,3,4,1,14436,0
18563,Ludhiana,2014-12-09,Gold,Grocery,F,71590,2014,12,9,1,0,301,0,4,0,14437,0
18339,Ludhiana,2014-12-28,Signature,Entertainment,F,264213,2014,12,28,6,1,301,2,1,0,14437,0
19152,Lumding,2014-03-02,Platinum,Grocery,F,161461,2014,3,2,6,1,302,1,4,0,14438,0
16643,Lumding,2014-04-07,Platinum,Fuel,M,134260,2014,4,7,0,0,302,1,3,1,14438,0
18459,Lumding,2014-09-11,Signature,Grocery,F,180282,2014,9,11,3,0,302,2,4,0,14439,0
18134,Lunawada,2014-04-13,Gold,Fuel,M,287983,2014,4,13,6,1,303,0,3,1,14440,0
15716,Lunawada,2014-09-30,Gold,Fuel,M,259213,2014,9,30,1,0,303,0,3,1,14441,0
18010,Lunawada,2014-10-13,Platinum,Bills,M,49320,2014,10,13,0,0,303,1,0,1,14441,0
18881,Lunawada,2015-02-16,Silver,Entertainment,F,250648,2015,2,16,0,0,303,3,1,0,14442,0
17919,Lunawada,2015-03-09,Silver,Food,F,106222,2015,3,9,0,0,303,3,2,0,14442,0
19642,Lunawada,2015-05-10,Platinum,Food,F,166492,2015,5,10,6,1,303,1,2,0,14442,0
16763,Lunglei,2013-10-12,Platinum,Entertainment,F,117084,2013,10,12,5,1,304,1,1,0,14443,0
18669,Lunglei,2013-12-21,Silver,Entertainment,F,273755,2013,12,21,5,1,304,3,1,0,14443,0
14783,Lunglei,2013-12-25,Silver,Grocery,F,256780,2013,12,25,2,0,304,3,4,0,14443,0
14588,Lunglei,2014-01-19,Platinum,Entertainment,F,258010,2014,1,19,6,1,304,1,1,0,14443,0
17301,Lunglei,2014-12-28,Gold,Fuel,F,288517,2014,12,28,6,1,304,0,3,0,14444,0
19858,Lunglei,2015-02-20,Platinum,Food,F,145697,2015,2,20,4,0,304,1,2,0,14444,0
18710,Lunglei,2015-04-29,Signature,Grocery,M,205161,2015,4,29,2,0,304,2,4,1,14444,0
16622,Macherla,2014-01-21,Signature,Bills,F,192615,2014,1,21,1,0,305,2,0,0,14445,0
17965,Macherla,2014-02-26,Silver,Bills,F,181140,2014,2,26,2,0,305,3,0,0,14445,0
18742,Macherla,2014-04-11,Platinum,Bills,M,201168,2014,4,11,4,0,305,1,0,1,14445,0
16947,Macherla,2014-05-05,Gold,Food,M,251850,2014,5,5,0,0,305,0,2,1,14445,0
16023,Machilipatnam,2013-10-25,Signature,Fuel,M,119821,2013,10,25,4,0,306,2,3,1,14446,0
16460,Machilipatnam,2014-02-03,Gold,Fuel,M,227043,2014,2,3,0,0,306,0,3,1,14447,0
19294,Machilipatnam,2014-07-04,Silver,Bills,F,78743,2014,7,4,4,0,306,3,0,0,14448,0
14957,Machilipatnam,2014-07-27,Platinum,Entertainment,F,149579,2014,7,27,6,1,306,1,1,0,14448,0
19586,Machilipatnam,2014-09-12,Platinum,Grocery,F,286912,2014,9,12,4,0,306,1,4,0,14448,0
18685,Machilipatnam,2014-09-30,Signature,Food,F,42075,2014,9,30,1,0,306,2,2,0,14448,0
14793,Machilipatnam,2014-12-16,Gold,Entertainment,F,170991,2014,12,16,1,0,306,0,1,0,14448,0
14490,Machilipatnam,2015-03-13,Platinum,Bills,M,203194,2015,3,13,4,0,306,1,0,1,14448,0
19053,Machilipatnam,2015-03-24,Signature,Fuel,M,229433,2015,3,24,1,0,306,2,3,1,14448,0
17829,Madanapalle,2013-12-28,Signature,Grocery,M,65164,2013,12,28,5,1,307,2,4,1,14449,0
18556,Madanapalle,2014-01-20,Platinum,Bills,F,109860,2014,1,20,0,0,307,1,0,0,14449,0
17784,Madanapalle,2014-06-18,Gold,Entertainment,M,205404,2014,6,18,2,0,307,0,1,1,14450,0
19119,Madanapalle,2014-10-16,Platinum,Entertainment,M,233535,2014,10,16,3,0,307,1,1,1,14451,0
14554,Madanapalle,2015-05-09,Platinum,Fuel,F,53036,2015,5,9,5,1,307,1,3,0,14452,0
18811,Maddur,2013-11-12,Platinum,Grocery,M,217230,2013,11,12,1,0,308,1,4,1,14453,0
17722,Maddur,2013-12-25,Signature,Grocery,F,154929,2013,12,25,2,0,308,2,4,0,14453,0
18554,Maddur,2014-01-06,Platinum,Food,M,204715,2014,1,6,0,0,308,1,2,1,14453,0
15013,Maddur,2014-03-02,Gold,Bills,F,216024,2014,3,2,6,1,308,0,0,0,14453,0
16515,Maddur,2014-03-22,Gold,Entertainment,M,256889,2014,3,22,5,1,308,0,1,1,14453,0
15492,Maddur,2014-07-02,Signature,Entertainment,F,29419,2014,7,2,2,0,308,2,1,0,14454,0
18505,Maddur,2014-10-10,Platinum,Food,F,76082,2014,10,10,4,0,308,1,2,0,14455,0
17019,Maddur,2014-10-16,Gold,Entertainment,F,297707,2014,10,16,3,0,308,0,1,0,14455,0
15424,Maddur,2014-11-18,Platinum,Grocery,M,39281,2014,11,18,1,0,308,1,4,1,14455,0
15165,Maddur,2014-12-19,Gold,Bills,F,56419,2014,12,19,4,0,308,0,0,0,14455,0
16249,Maddur,2015-01-22,Platinum,Fuel,M,1332,2015,1,22,3,0,308,1,3,1,14455,0
16986,Maddur,2015-03-20,Signature,Fuel,F,102746,2015,3,20,4,0,308,2,3,0,14455,0
14347,Maddur,2015-03-29,Gold,Entertainment,F,55831,2015,3,29,6,1,308,0,1,0,14455,0
19208,Madhepura,2013-11-18,Platinum,Fuel,F,132824,2013,11,18,0,0,309,1,3,0,14456,0
16239,Madhepura,2014-03-13,Gold,Grocery,M,58075,2014,3,13,3,0,309,0,4,1,14457,0
15337,Madhepura,2014-09-02,Signature,Grocery,F,104046,2014,9,2,1,0,309,2,4,0,14458,0
15628,Madhepura,2014-11-23,Signature,Grocery,F,103465,2014,11,23,6,1,309,2,4,0,14458,0
17054,Madhubani,2013-11-26,Platinum,Grocery,M,255245,2013,11,26,1,0,310,1,4,1,14459,0
16082,Madhubani,2014-01-12,Platinum,Food,M,214185,2014,1,12,6,1,310,1,2,1,14459,0
17834,Madhubani,2014-04-26,Silver,Bills,F,284700,2014,4,26,5,1,310,3,0,0,14460,0
14975,Madhubani,2014-08-27,Gold,Bills,F,111726,2014,8,27,2,0,310,0,0,0,14461,0
14105,Madhubani,2014-10-07,Silver,Bills,M,282859,2014,10,7,1,0,310,3,0,1,14461,0
17179,Madhubani,2015-05-24,Platinum,Food,F,149442,2015,5,24,6,1,310,1,2,0,14462,0
17649,Madhugiri,2013-10-24,Platinum,Entertainment,M,282820,2013,10,24,3,0,311,1,1,1,14463,0
15443,Madhugiri,2014-02-25,Gold,Grocery,M,146788,2014,2,25,1,0,311,0,4,1,14464,0
19323,Madhugiri,2014-05-03,Silver,Food,M,158361,2014,5,3,5,1,311,3,2,1,14464,0
15568,Madhugiri,2015-04-09,Silver,Fuel,F,71537,2015,4,9,3,0,311,3,3,0,14465,0
15200,Madhugiri,2015-05-09,Platinum,Fuel,M,208668,2015,5,9,5,1,311,1,3,1,14465,0
15322,Madhupur,2013-11-17,Silver,Fuel,M,101922,2013,11,17,6,1,312,3,3,1,14466,0
16951,Madhupur,2014-01-02,Gold,Food,M,195126,2014,1,2,3,0,312,0,2,1,14466,0
18423,Madhupur,2014-01-08,Signature,Entertainment,M,252151,2014,1,8,2,0,312,2,1,1,14466,0
14254,Madhupur,2014-10-22,Silver,Entertainment,F,162182,2014,10,22,2,0,312,3,1,0,14467,0
16032,Madhupur,2015-01-05,Signature,Entertainment,F,41017,2015,1,5,0,0,312,2,1,0,14467,0
18174,Madikeri,2013-12-09,Gold,Bills,M,44236,2013,12,9,0,0,313,0,0,1,14468,0
18988,Madikeri,2014-07-02,Platinum,Entertainment,M,273262,2014,7,2,2,0,313,1,1,1,14469,0
19021,Madikeri,2014-12-01,Signature,Food,M,187789,2014,12,1,0,0,313,2,2,1,14470,0
16908,Madikeri,2014-12-05,Gold,Grocery,M,228437,2014,12,5,4,0,313,0,4,1,14470,0
19564,Madikeri,2015-03-04,Silver,Entertainment,M,278998,2015,3,4,2,0,313,3,1,1,14470,0
14431,Madikeri,2015-05-05,Silver,Food,F,14510,2015,5,5,1,0,313,3,2,0,14470,0
15630,Madurai,2014-02-06,Gold,Bills,F,100826,2014,2,6,3,0,314,0,0,0,14471,0
15348,Madurai,2014-02-18,Signature,Bills,F,80715,2014,2,18,1,0,314,2,0,0,14471,0
14500,Madurai,2014-03-27,Signature,Entertainment,M,289594,2014,3,27,3,0,314,2,1,1,14471,0
16575,Madurai,2015-02-08,Signature,Entertainment,M,8247,2015,2,8,6,1,314,2,1,1,14472,0
16867,Mahalingapura,2013-12-19,Signature,Grocery,F,43289,2013,12,19,3,0,315,2,4,0,14473,0
14401,Mahalingapura,2014-03-21,Gold,Grocery,M,79643,2014,3,21,4,0,315,0,4,1,14474,0
18923,Mahalingapura,2014-09-01,Silver,Food,F,247165,2014,9,1,0,0,315,3,2,0,14475,0
17149,Mahalingapura,2015-03-28,Silver,Bills,F,208155,2015,3,28,5,1,315,3,0,0,14476,0
17702,Mahasamund,2013-10-20,Silver,Entertainment,F,44627,2013,10,20,6,1,316,3,1,0,14477,0
14270,Mahasamund,2013-10-27,Platinum,Fuel,F,168855,2013,10,27,6,1,316,1,3,0,14477,0
18241,Mahasamund,2013-10-28,Signature,Bills,F,112169,2013,10,28,0,0,316,2,0,0,14477,0
16933,Mahasamund,2013-11-25,Signature,Fuel,M,11608,2013,11,25,0,0,316,2,3,1,14477,0
16164,Mahasamund,2014-02-22,Gold,Grocery,M,275543,2014,2,22,5,1,316,0,4,1,14477,0
17535,Mahasamund,2014-05-25,Silver,Entertainment,F,29140,2014,5,25,6,1,316,3,1,0,14478,0
19328,Mahasamund,2014-07-09,Silver,Bills,M,158176,2014,7,9,2,0,316,3,0,1,14478,0
18275,Mahasamund,2014-09-13,Silver,Fuel,F,211523,2014,9,13,5,1,316,3,3,0,14478,0
19595,Mahasamund,2015-02-26,Signature,Bills,M,107885,2015,2,26,3,0,316,2,0,1,14479,0
19871,Mahasamund,2015-04-08,Platinum,Fuel,M,153691,2015,4,8,2,0,316,1,3,1,14479,0
19665,Mahasamund,2015-04-20,Platinum,Entertainment,M,260431,2015,4,20,0,0,316,1,1,1,14479,0
19778,Mahasamund,2015-05-16,Platinum,Fuel,M,241057,2015,5,16,5,1,316,1,3,1,14479,0
17645,Mahbubnagar,2014-01-16,Gold,Fuel,F,15458,2014,1,16,3,0,317,0,3,0,14480,0
17226,Mahe,2014-04-11,Signature,Entertainment,M,81223,2014,4,11,4,0,318,2,1,1,14481,0
18029,Mahe,2014-04-16,Gold,Bills,F,203717,2014,4,16,2,0,318,0,0,0,14481,0
15479,Mahe,2014-04-20,Silver,Entertainment,M,286214,2014,4,20,6,1,318,3,1,1,14481,0
15986,Mahe,2014-05-23,Signature,Entertainment,M,107253,2014,5,23,4,0,318,2,1,1,14481,0
18967,Mahe,2014-06-26,Platinum,Bills,F,23222,2014,6,26,3,0,318,1,0,0,14481,0
19207,Mahe,2014-10-19,Platinum,Fuel,M,287125,2014,10,19,6,1,318,1,3,1,14482,0
19013,Mahemdabad,2014-07-15,Silver,Food,M,83271,2014,7,15,1,0,319,3,2,1,14483,0
18000,Mahemdabad,2014-08-24,Gold,Fuel,F,150806,2014,8,24,6,1,319,0,3,0,14483,0
16753,Mahemdabad,2014-12-29,Signature,Fuel,F,237186,2014,12,29,0,0,319,2,3,0,14484,0
14842,Mahemdabad,2015-02-17,Silver,Entertainment,F,85628,2015,2,17,1,0,319,3,1,0,14484,0
14128,Mahemdabad,2015-04-09,Silver,Food,F,256684,2015,4,9,3,0,319,3,2,0,14484,0
16505,Mahemdabad,2015-05-23,Gold,Grocery,M,158439,2015,5,23,5,1,319,0,4,1,14484,0
15272,Mahesana,2014-01-07,Gold,Grocery,M,99566,2014,1,7,1,0,320,0,4,1,14485,0
17228,Mahesana,2014-01-21,Silver,Grocery,M,59690,2014,1,21,1,0,320,3,4,1,14485,0
16596,Mahesana,2014-03-31,Gold,Bills,F,213346,2014,3,31,0,0,320,0,0,0,14485,0
19551,Mahesana,2014-04-30,Platinum,Entertainment,M,170751,2014,4,30,2,0,320,1,1,1,14485,0
16286,Mahesana,2014-08-13,Signature,Food,F,166777,2014,8,13,2,0,320,2,2,0,14486,0
17483,Mahesana,2014-08-25,Silver,Food,F,119008,2014,8,25,0,0,320,3,2,0,14486,0
15447,Mahesana,2014-08-29,Gold,Grocery,F,114860,2014,8,29,4,0,320,0,4,0,14486,0
16658,Mahesana,2015-01-15,Silver,Bills,F,206209,2015,1,15,3,0,320,3,0,0,14487,0
14310,Mahesana,2015-02-13,Gold,Entertainment,F,120887,2015,2,13,4,0,320,0,1,0,14487,0
17319,Mahesana,2015-04-20,Signature,Bills,F,186485,2015,4,20,0,0,320,2,0,0,14487,0
18820,Mahidpur,2014-07-06,Platinum,Bills,M,98014,2014,7,6,6,1,321,1,0,1,14488,0
18571,Mahidpur,2015-02-28,Signature,Entertainment,M,69102,2015,2,28,5,1,321,2,1,1,14489,0
19579,Mahnar Bazar,2014-01-24,Gold,Bills,F,76940,2014,1,24,4,0,322,0,0,0,14490,0
18921,Mahnar Bazar,2014-06-24,Gold,Bills,M,277467,2014,6,24,1,0,322,0,0,1,14491,0
16062,Mahnar Bazar,2014-09-07,Signature,Food,F,7917,2014,9,7,6,1,322,2,2,0,14491,0
18649,Mahnar Bazar,2014-10-12,Silver,Entertainment,M,65851,2014,10,12,6,1,322,3,1,1,14491,0
17812,Mahnar Bazar,2014-11-04,Gold,Entertainment,M,169640,2014,11,4,1,0,322,0,1,1,14491,0
19927,Mahnar Bazar,2014-11-09,Silver,Fuel,F,50784,2014,11,9,6,1,322,3,3,0,14491,0
18456,Mahnar Bazar,2015-01-26,Signature,Food,M,201957,2015,1,26,0,0,322,2,2,1,14491,0
14495,Mahnar Bazar,2015-05-16,Signature,Bills,F,242549,2015,5,16,5,1,322,2,0,0,14492,0
16697,Mahuva,2014-02-11,Platinum,Fuel,F,36342,2014,2,11,1,0,323,1,3,0,14493,0
19708,Mahuva,2014-08-02,Signature,Food,M,271647,2014,8,2,5,1,323,2,2,1,14494,0
14067,Mahuva,2014-09-09,Gold,Bills,M,222622,2014,9,9,1,0,323,0,0,1,14494,0
16857,Mahuva,2014-09-15,Gold,Bills,F,265198,2014,9,15,0,0,323,0,0,0,14494,0
19062,Mahuva,2014-12-25,Signature,Entertainment,M,232414,2014,12,25,3,0,323,2,1,1,14495,0
19884,Mahuva,2014-12-29,Silver,Grocery,F,42691,2014,12,29,0,0,323,3,4,0,14495,0
15657,Maihar,2013-10-09,Signature,Grocery,F,115113,2013,10,9,2,0,324,2,4,0,14496,0
18360,Maihar,2013-10-11,Gold,Grocery,F,137766,2013,10,11,4,0,324,0,4,0,14496,0
19368,Maihar,2014-08-10,Silver,Fuel,M,126564,2014,8,10,6,1,324,3,3,1,14497,0
16777,Maihar,2014-11-02,Platinum,Food,F,275758,2014,11,2,6,1,324,1,2,0,14497,0
15341,Maihar,2014-11-04,Signature,Bills,F,175788,2014,11,4,1,0,324,2,0,0,14497,0
17352,Maihar,2014-11-14,Platinum,Entertainment,F,91123,2014,11,14,4,0,324,1,1,0,14497,0
18855,Maihar,2014-11-15,Signature,Fuel,M,230522,2014,11,15,5,1,324,2,3,1,14497,0
18885,Maihar,2014-12-30,Signature,Bills,M,101551,2014,12,30,1,0,324,2,0,1,14497,0
18494,Maihar,2015-01-09,Platinum,Entertainment,M,232611,2015,1,9,4,0,324,1,1,1,14497,0
17403,Maihar,2015-02-16,Platinum,Food,F,64013,2015,2,16,0,0,324,1,2,0,14497,0
14755,Maihar,2015-04-10,Gold,Food,F,3737,2015,4,10,4,0,324,0,2,0,14497,0
17935,Maihar,2015-05-03,Silver,Fuel,M,220171,2015,5,3,6,1,324,3,3,1,14497,0
15369,Maihar,2015-05-12,Platinum,Fuel,F,81891,2015,5,12,1,0,324,1,3,0,14497,0
16448,Mainaguri,2013-12-24,Platinum,Food,F,273130,2013,12,24,1,0,325,1,2,0,14498,0
19796,Mainaguri,2014-02-19,Platinum,Fuel,M,30804,2014,2,19,2,0,325,1,3,1,14498,0
17139,Mainaguri,2014-05-17,Signature,Fuel,M,37378,2014,5,17,5,1,325,2,3,1,14498,0
14439,Mainaguri,2014-05-21,Gold,Entertainment,M,234579,2014,5,21,2,0,325,0,1,1,14498,0
17617,Mainaguri,2014-07-26,Silver,Bills,F,179649,2014,7,26,5,1,325,3,0,0,14498,0
19470,Mainaguri,2014-08-03,Silver,Grocery,M,30632,2014,8,3,6,1,325,3,4,1,14498,0
18122,Mainaguri,2014-10-04,Gold,Food,F,59560,2014,10,4,5,1,325,0,2,0,14498,0
15039,Mainaguri,2014-10-25,Platinum,Grocery,M,250596,2014,10,25,5,1,325,1,4,1,14498,0
14277,Makhdumpur,2013-12-07,Silver,Grocery,M,53160,2013,12,7,5,1,326,3,4,1,14499,0
18033,Makhdumpur,2014-02-18,Signature,Fuel,M,79213,2014,2,18,1,0,326,2,3,1,14499,0
14594,Makhdumpur,2014-03-23,Silver,Food,F,172192,2014,3,23,6,1,326,3,2,0,14499,0
18492,Makhdumpur,2014-06-25,Gold,Entertainment,M,182619,2014,6,25,2,0,326,0,1,1,14500,0
14516,Makhdumpur,2014-07-04,Silver,Bills,F,267527,2014,7,4,4,0,326,3,0,0,14500,0
18046,Makhdumpur,2014-08-04,Platinum,Bills,M,64507,2014,8,4,0,0,326,1,0,1,14500,0
18506,Makhdumpur,2015-01-16,Silver,Bills,F,176899,2015,1,16,4,0,326,3,0,0,14501,0
18945,Makhdumpur,2015-02-05,Silver,Fuel,F,63031,2015,2,5,3,0,326,3,3,0,14501,0
19908,Makhdumpur,2015-03-11,Gold,Food,M,32319,2015,3,11,2,0,326,0,2,1,14501,0
16276,Makhdumpur,2015-03-18,Gold,Bills,M,181567,2015,3,18,2,0,326,0,0,1,14501,0
15203,Makrana,2013-10-07,Signature,Fuel,F,116394,2013,10,7,0,0,327,2,3,0,14502,0
15472,Makrana,2014-01-29,Gold,Bills,F,58049,2014,1,29,2,0,327,0,0,0,14503,0
16086,Makrana,2014-10-17,Silver,Food,F,119721,2014,10,17,4,0,327,3,2,0,14504,0
18404,Makrana,2014-11-19,Signature,Food,M,210262,2014,11,19,2,0,327,2,2,1,14504,0
18979,Makrana,2015-05-20,Platinum,Grocery,F,102289,2015,5,20,2,0,327,1,4,0,14505,0
16128,Malaj Khand,2013-11-26,Gold,Food,F,78642,2013,11,26,1,0,328,0,2,0,14506,0
18090,Malaj Khand,2014-10-01,Gold,Bills,M,140839,2014,10,1,2,0,328,0,0,1,14507,0
17920,Malaj Khand,2015-02-15,Gold,Entertainment,F,238898,2015,2,15,6,1,328,0,1,0,14508,0
19142,Malappuram,2013-10-19,Gold,Entertainment,M,87942,2013,10,19,5,1,329,0,1,1,14509,0
19732,Malappuram,2014-07-14,Signature,Bills,M,32498,2014,7,14,0,0,329,2,0,1,14510,0
17407,Malappuram,2014-07-17,Silver,Fuel,F,73501,2014,7,17,3,0,329,3,3,0,14510,0
14720,Malappuram,2014-08-16,Signature,Bills,F,245619,2014,8,16,5,1,329,2,0,0,14510,0
16648,Malappuram,2015-05-25,Gold,Bills,F,23400,2015,5,25,0,0,329,0,0,0,14511,0
15428,Malavalli,2013-10-18,Silver,Bills,M,36885,2013,10,18,4,0,330,3,0,1,14512,0
16983,Malavalli,2013-12-26,Silver,Food,F,285885,2013,12,26,3,0,330,3,2,0,14512,0
14226,Malavalli,2014-08-07,Platinum,Grocery,F,155977,2014,8,7,3,0,330,1,4,0,14513,0
19178,Malegaon,2013-10-07,Signature,Entertainment,F,288672,2013,10,7,0,0,331,2,1,0,14514,0
15507,Malegaon,2013-10-10,Platinum,Bills,M,292535,2013,10,10,3,0,331,1,0,1,14514,0
16033,Malegaon,2013-10-11,Gold,Fuel,F,154758,2013,10,11,4,0,331,0,3,0,14514,0
17556,Malegaon,2014-01-29,Platinum,Grocery,M,110542,2014,1,29,2,0,331,1,4,1,14515,0
16883,Malegaon,2014-06-04,Gold,Grocery,F,168799,2014,6,4,2,0,331,0,4,0,14516,0
15164,Malegaon,2014-07-25,Gold,Food,F,118030,2014,7,25,4,0,331,0,2,0,14516,0
14880,Malegaon,2015-01-21,Gold,Fuel,M,114274,2015,1,21,2,0,331,0,3,1,14517,0
17275,Malegaon,2015-01-21,Signature,Food,M,5314,2015,1,21,2,0,331,2,2,1,14518,0
16519,Malegaon,2015-01-24,Gold,Fuel,F,117933,2015,1,24,5,1,331,0,3,0,14518,0
18533,Malegaon,2015-02-08,Platinum,Food,M,268615,2015,2,8,6,1,331,1,2,1,14518,0
16058,Malerkotla,2013-11-15,Signature,Grocery,F,72552,2013,11,15,4,0,332,2,4,0,14519,0
15339,Malerkotla,2014-02-13,Signature,Food,F,156422,2014,2,13,3,0,332,2,2,0,14519,0
16467,Malerkotla,2014-05-19,Signature,Grocery,F,295874,2014,5,19,0,0,332,2,4,0,14520,0
16048,Malerkotla,2014-09-29,Silver,Entertainment,M,159270,2014,9,29,0,0,332,3,1,1,14521,0
15419,Malerkotla,2015-02-04,Silver,Grocery,F,144694,2015,2,4,2,0,332,3,4,0,14522,0
15895,Malkapur,2013-11-22,Platinum,Bills,F,197148,2013,11,22,4,0,333,1,0,0,14523,0
16626,Malkapur,2013-12-01,Platinum,Fuel,F,58244,2013,12,1,6,1,333,1,3,0,14523,0
16292,Malkapur,2014-08-30,Silver,Fuel,F,115216,2014,8,30,5,1,333,3,3,0,14524,0
15899,Malkapur,2015-02-22,Signature,Entertainment,F,125940,2015,2,22,6,1,333,2,1,0,14525,0
16035,Malout,2014-03-22,Platinum,Bills,F,18313,2014,3,22,5,1,334,1,0,0,14526,0
14080,Malout,2014-04-18,Gold,Entertainment,F,131686,2014,4,18,4,0,334,0,1,0,14526,0
18352,Malout,2014-07-03,Silver,Entertainment,F,103678,2014,7,3,3,0,334,3,1,0,14526,0
15209,Malout,2014-10-21,Platinum,Entertainment,M,120093,2014,10,21,1,0,334,1,1,1,14527,0
19264,Malout,2015-02-15,Gold,Food,F,187686,2015,2,15,6,1,334,0,2,0,14528,0
18875,Malpura,2014-01-14,Platinum,Grocery,M,168132,2014,1,14,1,0,335,1,4,1,14529,0
14130,Malpura,2014-03-30,Silver,Entertainment,M,278860,2014,3,30,6,1,335,3,1,1,14529,0
18408,Malpura,2014-05-19,Gold,Food,M,231322,2014,5,19,0,0,335,0,2,1,14529,0
18308,Malpura,2014-05-24,Signature,Entertainment,F,286848,2014,5,24,5,1,335,2,1,0,14529,0
16603,Malpura,2014-06-26,Platinum,Bills,M,235030,2014,6,26,3,0,335,1,0,1,14529,0
14135,Malpura,2014-06-28,Signature,Fuel,F,64547,2014,6,28,5,1,335,2,3,0,14529,0
18798,Malpura,2014-08-18,Signature,Bills,F,56319,2014,8,18,0,0,335,2,0,0,14529,0
18262,Malur,2013-12-17,Platinum,Grocery,F,72206,2013,12,17,1,0,336,1,4,0,14530,0
18973,Malur,2014-01-21,Gold,Grocery,M,3734,2014,1,21,1,0,336,0,4,1,14530,0
18044,Malur,2014-04-13,Platinum,Bills,F,127819,2014,4,13,6,1,336,1,0,0,14530,0
16642,Malur,2014-05-21,Gold,Grocery,M,188853,2014,5,21,2,0,336,0,4,1,14530,0
19043,Malur,2015-01-07,Platinum,Entertainment,M,92490,2015,1,7,2,0,336,1,1,1,14531,0
14459,Manavadar,2013-10-27,Silver,Fuel,F,95712,2013,10,27,6,1,337,3,3,0,14532,0
19417,Manavadar,2014-02-08,Gold,Grocery,M,52289,2014,2,8,5,1,337,0,4,1,14533,0
16285,Manavadar,2014-06-20,Gold,Bills,M,148090,2014,6,20,4,0,337,0,0,1,14534,0
14609,Manavadar,2014-08-11,Platinum,Fuel,F,227282,2014,8,11,0,0,337,1,3,0,14534,0
15843,Mancherial,2013-11-04,Gold,Food,M,34220,2013,11,4,0,0,338,0,2,1,14535,0
15737,Mancherial,2013-12-08,Gold,Grocery,F,25980,2013,12,8,6,1,338,0,4,0,14535,0
17418,Mancherial,2014-02-13,Gold,Bills,M,261263,2014,2,13,3,0,338,0,0,1,14535,0
19636,Mancherial,2014-03-02,Platinum,Entertainment,M,10241,2014,3,2,6,1,338,1,1,1,14535,0
18781,Mancherial,2014-03-31,Gold,Grocery,F,69523,2014,3,31,0,0,338,0,4,0,14535,0
17913,Mancherial,2014-04-25,Platinum,Food,F,254725,2014,4,25,4,0,338,1,2,0,14535,0
18590,Mancherial,2015-02-16,Silver,Grocery,F,239254,2015,2,16,0,0,338,3,4,0,14536,0
14076,Mancherial,2015-05-02,Signature,Grocery,M,213094,2015,5,2,5,1,338,2,4,1,14536,0
17163,Mandamarri,2014-11-06,Signature,Bills,F,87618,2014,11,6,3,0,339,2,0,0,14537,0
15499,Mandamarri,2014-11-22,Gold,Fuel,M,44615,2014,11,22,5,1,339,0,3,1,14537,0
18426,Mandapeta,2014-04-03,Signature,Bills,M,290226,2014,4,3,3,0,340,2,0,1,14538,0
18135,Mandapeta,2014-04-23,Signature,Entertainment,M,201594,2014,4,23,2,0,340,2,1,1,14538,0
14200,Mandapeta,2015-05-12,Gold,Bills,M,244877,2015,5,12,1,0,340,0,0,1,14539,0
18059,Mandi,2013-10-29,Signature,Fuel,F,274820,2013,10,29,1,0,341,2,3,0,14540,0
19408,Mandi,2014-10-31,Silver,Food,M,142288,2014,10,31,4,0,341,3,2,1,14541,0
14854,Mandi,2015-01-01,Gold,Food,F,255706,2015,1,1,3,0,341,0,2,0,14541,0
15205,Mandi,2015-04-24,Platinum,Entertainment,M,189096,2015,4,24,4,0,341,1,1,1,14542,0
18283,Mandi Dabwali,2013-11-23,Platinum,Entertainment,F,107154,2013,11,23,5,1,342,1,1,0,14543,0
19685,Mandi Dabwali,2014-05-25,Platinum,Grocery,F,53148,2014,5,25,6,1,342,1,4,0,14544,0
19333,Mandi Dabwali,2014-12-25,Gold,Entertainment,F,122238,2014,12,25,3,0,342,0,1,0,14545,0
14734,Mandideep,2013-10-26,Silver,Food,F,23298,2013,10,26,5,1,343,3,2,0,14546,0
19852,Mandideep,2013-11-29,Platinum,Grocery,M,89349,2013,11,29,4,0,343,1,4,1,14546,0
19535,Mandideep,2014-02-16,Signature,Fuel,F,218697,2014,2,16,6,1,343,2,3,0,14546,0
17027,Mandideep,2014-04-19,Gold,Grocery,F,278716,2014,4,19,5,1,343,0,4,0,14546,0
15564,Mandideep,2014-05-22,Platinum,Fuel,F,237386,2014,5,22,3,0,343,1,3,0,14546,0
